timestamp,tripId,route,day,timeToReachExpressStation,timeToReachDestination
816,082200_2..S01X009,2,Saturday,1488655560,1488655980
816,083400_2..S01X009,2,Saturday,1488656280,1488656700
816,084600_2..S01X009,2,Saturday,1488657000,1488657420
816,052400_3..S01X008,3,Saturday,1488635760,1488636180
816,081200_3..S01X008,3,Saturday,1488653070,1488653490
816,082400_3..S01X008,3,Saturday,1488653760,1488654180
816,083600_3..S01X008,3,Saturday,1488654480,1488654900
816,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿817,079050_1..S02X021,1,Saturday,1488652620,1488653280
817,079600_1..S02X021,1,Saturday,1488652982,1488653642
817,080750_1..S02X021,1,Saturday,1488653746,1488654406
817,081450_1..S02X021,1,Saturday,1488654103,1488654763
817,082250_1..S02X021,1,Saturday,1488654540,1488655200
817,083150_1..S02X021,1,Saturday,1488655080,1488655740
817,083850_1..S02X021,1,Saturday,1488655500,1488656160
817,084650_1..S02X021,1,Saturday,1488655980,1488656640
817,077400_2..S01X009,2,Saturday,1488652745,1488653165
817,078600_2..S01X009,2,Saturday,1488653528,1488653948
817,079800_2..S01X009,2,Saturday,1488654169,1488654589
817,081000_2..S01X009,2,Saturday,1488654883,1488655303
817,082200_2..S01X009,2,Saturday,1488655560,1488655980
817,083400_2..S01X009,2,Saturday,1488656280,1488656700
817,084600_2..S01X009,2,Saturday,1488657000,1488657420
817,052400_3..S01X008,3,Saturday,1488635760,1488636180
817,081200_3..S01X008,3,Saturday,1488653064,1488653484
817,082400_3..S01X008,3,Saturday,1488653760,1488654180
817,083600_3..S01X008,3,Saturday,1488654480,1488654900
817,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿817,079050_1..S02X021,1,Saturday,1488652620,1488653280
817,079600_1..S02X021,1,Saturday,1488652934,1488653594
817,080750_1..S02X021,1,Saturday,1488653739,1488654399
817,081450_1..S02X021,1,Saturday,1488654087,1488654747
817,082250_1..S02X021,1,Saturday,1488654540,1488655200
817,083150_1..S02X021,1,Saturday,1488655080,1488655740
817,083850_1..S02X021,1,Saturday,1488655500,1488656160
817,084650_1..S02X021,1,Saturday,1488655980,1488656640
817,077400_2..S01X009,2,Saturday,1488652695,1488653115
817,078600_2..S01X009,2,Saturday,1488653528,1488653948
817,079800_2..S01X009,2,Saturday,1488654169,1488654589
817,081000_2..S01X009,2,Saturday,1488654885,1488655305
817,082200_2..S01X009,2,Saturday,1488655560,1488655980
817,083400_2..S01X009,2,Saturday,1488656280,1488656700
817,084600_2..S01X009,2,Saturday,1488657000,1488657420
817,052400_3..S01X008,3,Saturday,1488635760,1488636180
817,081200_3..S01X008,3,Saturday,1488653064,1488653484
817,082400_3..S01X008,3,Saturday,1488653760,1488654180
817,083600_3..S01X008,3,Saturday,1488654480,1488654900
817,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿818,079050_1..S02X021,1,Saturday,1488652620,1488653280
818,079600_1..S02X021,1,Saturday,1488652930,1488653590
818,080750_1..S02X021,1,Saturday,1488653763,1488654423
818,081450_1..S02X021,1,Saturday,1488654087,1488654747
818,082250_1..S02X021,1,Saturday,1488654540,1488655200
818,083150_1..S02X021,1,Saturday,1488655080,1488655740
818,083850_1..S02X021,1,Saturday,1488655500,1488656160
818,084650_1..S02X021,1,Saturday,1488655980,1488656640
818,077400_2..S01X009,2,Saturday,1488652689,1488653109
818,078600_2..S01X009,2,Saturday,1488653524,1488653944
818,079800_2..S01X009,2,Saturday,1488654169,1488654589
818,081000_2..S01X009,2,Saturday,1488654897,1488655317
818,082200_2..S01X009,2,Saturday,1488655560,1488655980
818,083400_2..S01X009,2,Saturday,1488656280,1488656700
818,084600_2..S01X009,2,Saturday,1488657000,1488657420
818,052400_3..S01X008,3,Saturday,1488635760,1488636180
818,081200_3..S01X008,3,Saturday,1488653091,1488653511
818,082400_3..S01X008,3,Saturday,1488653760,1488654180
818,083600_3..S01X008,3,Saturday,1488654480,1488654900
818,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿818,079050_1..S02X021,1,Saturday,1488652620,1488653280
818,079600_1..S02X021,1,Saturday,1488652930,1488653590
818,080750_1..S02X021,1,Saturday,1488653763,1488654423
818,081450_1..S02X021,1,Saturday,1488654101,1488654761
818,082250_1..S02X021,1,Saturday,1488654540,1488655200
818,083150_1..S02X021,1,Saturday,1488655080,1488655740
818,083850_1..S02X021,1,Saturday,1488655500,1488656160
818,084650_1..S02X021,1,Saturday,1488655980,1488656640
818,078600_2..S01X009,2,Saturday,1488653524,1488653944
818,079800_2..S01X009,2,Saturday,1488654169,1488654589
818,081000_2..S01X009,2,Saturday,1488654878,1488655298
818,082200_2..S01X009,2,Saturday,1488655560,1488655980
818,083400_2..S01X009,2,Saturday,1488656280,1488656700
818,084600_2..S01X009,2,Saturday,1488657000,1488657420
818,052400_3..S01X008,3,Saturday,1488635760,1488636180
818,081200_3..S01X008,3,Saturday,1488653082,1488653502
818,082400_3..S01X008,3,Saturday,1488653760,1488654180
818,083600_3..S01X008,3,Saturday,1488654480,1488654900
818,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿819,079050_1..S02X021,1,Saturday,1488652620,1488653280
819,079600_1..S02X021,1,Saturday,1488652955,1488653615
819,080750_1..S02X021,1,Saturday,1488653744,1488654404
819,081450_1..S02X021,1,Saturday,1488654079,1488654739
819,082250_1..S02X021,1,Saturday,1488654540,1488655200
819,083150_1..S02X021,1,Saturday,1488655080,1488655740
819,083850_1..S02X021,1,Saturday,1488655500,1488656160
819,084650_1..S02X021,1,Saturday,1488655980,1488656640
819,078600_2..S01X009,2,Saturday,1488653524,1488653944
819,079800_2..S01X009,2,Saturday,1488654169,1488654589
819,081000_2..S01X009,2,Saturday,1488654877,1488655297
819,082200_2..S01X009,2,Saturday,1488655560,1488655980
819,083400_2..S01X009,2,Saturday,1488656280,1488656700
819,084600_2..S01X009,2,Saturday,1488657000,1488657420
819,052400_3..S01X008,3,Saturday,1488635760,1488636180
819,081200_3..S01X008,3,Saturday,1488653078,1488653498
819,082400_3..S01X008,3,Saturday,1488653760,1488654180
819,083600_3..S01X008,3,Saturday,1488654480,1488654900
819,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿819,079050_1..S02X021,1,Saturday,1488652620,1488653280
819,079600_1..S02X021,1,Saturday,1488652955,1488653615
819,080750_1..S02X021,1,Saturday,1488653744,1488654404
819,081450_1..S02X021,1,Saturday,1488654089,1488654749
819,082250_1..S02X021,1,Saturday,1488654540,1488655200
819,083150_1..S02X021,1,Saturday,1488655080,1488655740
819,083850_1..S02X021,1,Saturday,1488655500,1488656160
819,084650_1..S02X021,1,Saturday,1488655980,1488656640
819,078600_2..S01X009,2,Saturday,1488653561,1488653981
819,079800_2..S01X009,2,Saturday,1488654169,1488654589
819,081000_2..S01X009,2,Saturday,1488654886,1488655306
819,082200_2..S01X009,2,Saturday,1488655560,1488655980
819,083400_2..S01X009,2,Saturday,1488656280,1488656700
819,084600_2..S01X009,2,Saturday,1488657000,1488657420
819,052400_3..S01X008,3,Saturday,1488635760,1488636180
819,081200_3..S01X008,3,Saturday,1488653091,1488653511
819,082400_3..S01X008,3,Saturday,1488653760,1488654180
819,083600_3..S01X008,3,Saturday,1488654480,1488654900
819,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿820,079050_1..S02X021,1,Saturday,1488652620,1488653280
820,079600_1..S02X021,1,Saturday,1488652955,1488653615
820,080750_1..S02X021,1,Saturday,1488653766,1488654426
820,081450_1..S02X021,1,Saturday,1488654089,1488654749
820,082250_1..S02X021,1,Saturday,1488654540,1488655200
820,083150_1..S02X021,1,Saturday,1488655080,1488655740
820,083850_1..S02X021,1,Saturday,1488655500,1488656160
820,084650_1..S02X021,1,Saturday,1488655980,1488656640
820,078600_2..S01X009,2,Saturday,1488653561,1488653981
820,079800_2..S01X009,2,Saturday,1488654391,1488654811
820,081000_2..S01X009,2,Saturday,1488654894,1488655314
820,082200_2..S01X009,2,Saturday,1488655560,1488655980
820,083400_2..S01X009,2,Saturday,1488656280,1488656700
820,084600_2..S01X009,2,Saturday,1488657000,1488657420
820,052400_3..S01X008,3,Saturday,1488635760,1488636180
820,081200_3..S01X008,3,Saturday,1488653084,1488653504
820,082400_3..S01X008,3,Saturday,1488653760,1488654180
820,083600_3..S01X008,3,Saturday,1488654480,1488654900
820,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿820,079050_1..S02X021,1,Saturday,1488652620,1488653280
820,079600_1..S02X021,1,Saturday,1488652987,1488653647
820,080750_1..S02X021,1,Saturday,1488653756,1488654416
820,081450_1..S02X021,1,Saturday,1488654088,1488654748
820,082250_1..S02X021,1,Saturday,1488654540,1488655200
820,083150_1..S02X021,1,Saturday,1488655080,1488655740
820,083850_1..S02X021,1,Saturday,1488655500,1488656160
820,084650_1..S02X021,1,Saturday,1488655980,1488656640
820,078600_2..S01X009,2,Saturday,1488653539,1488653959
820,079800_2..S01X009,2,Saturday,1488654391,1488654811
820,081000_2..S01X009,2,Saturday,1488654905,1488655325
820,082200_2..S01X009,2,Saturday,1488655560,1488655980
820,083400_2..S01X009,2,Saturday,1488656280,1488656700
820,084600_2..S01X009,2,Saturday,1488657000,1488657420
820,052400_3..S01X008,3,Saturday,1488635760,1488636180
820,081200_3..S01X008,3,Saturday,1488653101,1488653521
820,082400_3..S01X008,3,Saturday,1488653760,1488654180
820,083600_3..S01X008,3,Saturday,1488654480,1488654900
820,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿821,079050_1..S02X021,1,Saturday,1488652620,1488653280
821,079600_1..S02X021,1,Saturday,1488652993,1488653653
821,080750_1..S02X021,1,Saturday,1488653756,1488654416
821,081450_1..S02X021,1,Saturday,1488654088,1488654748
821,082250_1..S02X021,1,Saturday,1488654540,1488655200
821,083150_1..S02X021,1,Saturday,1488655080,1488655740
821,083850_1..S02X021,1,Saturday,1488655500,1488656160
821,084650_1..S02X021,1,Saturday,1488655980,1488656640
821,078600_2..S01X009,2,Saturday,1488653539,1488653959
821,079800_2..S01X009,2,Saturday,1488654395,1488654815
821,081000_2..S01X009,2,Saturday,1488654905,1488655325
821,082200_2..S01X009,2,Saturday,1488655560,1488655980
821,083400_2..S01X009,2,Saturday,1488656280,1488656700
821,084600_2..S01X009,2,Saturday,1488657000,1488657420
821,052400_3..S01X008,3,Saturday,1488635760,1488636180
821,081200_3..S01X008,3,Saturday,1488653101,1488653521
821,082400_3..S01X008,3,Saturday,1488653760,1488654180
821,083600_3..S01X008,3,Saturday,1488654480,1488654900
821,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿821,079050_1..S02X021,1,Saturday,1488652620,1488653280
821,079600_1..S02X021,1,Saturday,1488652993,1488653653
821,080750_1..S02X021,1,Saturday,1488653786,1488654446
821,081450_1..S02X021,1,Saturday,1488654099,1488654759
821,082250_1..S02X021,1,Saturday,1488654540,1488655200
821,083150_1..S02X021,1,Saturday,1488655080,1488655740
821,083850_1..S02X021,1,Saturday,1488655500,1488656160
821,084650_1..S02X021,1,Saturday,1488655980,1488656640
821,078600_2..S01X009,2,Saturday,1488653572,1488653992
821,079800_2..S01X009,2,Saturday,1488654395,1488654815
821,081000_2..S01X009,2,Saturday,1488654867,1488655287
821,082200_2..S01X009,2,Saturday,1488655560,1488655980
821,083400_2..S01X009,2,Saturday,1488656280,1488656700
821,084600_2..S01X009,2,Saturday,1488657000,1488657420
821,052400_3..S01X008,3,Saturday,1488635760,1488636180
821,081200_3..S01X008,3,Saturday,1488653101,1488653521
821,082400_3..S01X008,3,Saturday,1488653760,1488654180
821,083600_3..S01X008,3,Saturday,1488654480,1488654900
821,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿822,079050_1..S02X021,1,Saturday,1488652620,1488653280
822,079600_1..S02X021,1,Saturday,1488653039,1488653699
822,080750_1..S02X021,1,Saturday,1488653786,1488654446
822,081450_1..S02X021,1,Saturday,1488654108,1488654768
822,082250_1..S02X021,1,Saturday,1488654540,1488655200
822,083150_1..S02X021,1,Saturday,1488655080,1488655740
822,083850_1..S02X021,1,Saturday,1488655500,1488656160
822,084650_1..S02X021,1,Saturday,1488655980,1488656640
822,078600_2..S01X009,2,Saturday,1488653572,1488653992
822,079800_2..S01X009,2,Saturday,1488654415,1488654835
822,081000_2..S01X009,2,Saturday,1488654867,1488655287
822,082200_2..S01X009,2,Saturday,1488655560,1488655980
822,083400_2..S01X009,2,Saturday,1488656280,1488656700
822,084600_2..S01X009,2,Saturday,1488657000,1488657420
822,052400_3..S01X008,3,Saturday,1488635760,1488636180
822,081200_3..S01X008,3,Saturday,1488653101,1488653521
822,082400_3..S01X008,3,Saturday,1488653760,1488654180
822,083600_3..S01X008,3,Saturday,1488654480,1488654900
822,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿822,079050_1..S02X021,1,Saturday,1488652620,1488653280
822,079600_1..S02X021,1,Saturday,1488653039,1488653699
822,080750_1..S02X021,1,Saturday,1488653774,1488654434
822,081450_1..S02X021,1,Saturday,1488654118,1488654778
822,082250_1..S02X021,1,Saturday,1488654540,1488655200
822,083150_1..S02X021,1,Saturday,1488655080,1488655740
822,083850_1..S02X021,1,Saturday,1488655500,1488656160
822,084650_1..S02X021,1,Saturday,1488655980,1488656640
822,078600_2..S01X009,2,Saturday,1488653594,1488654014
822,079800_2..S01X009,2,Saturday,1488654415,1488654835
822,081000_2..S01X009,2,Saturday,1488654880,1488655300
822,082200_2..S01X009,2,Saturday,1488655560,1488655980
822,083400_2..S01X009,2,Saturday,1488656280,1488656700
822,084600_2..S01X009,2,Saturday,1488657000,1488657420
822,052400_3..S01X008,3,Saturday,1488635760,1488636180
822,081200_3..S01X008,3,Saturday,1488653101,1488653521
822,082400_3..S01X008,3,Saturday,1488653760,1488654180
822,083600_3..S01X008,3,Saturday,1488654480,1488654900
822,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿823,079050_1..S02X021,1,Saturday,1488652620,1488653280
823,079600_1..S02X021,1,Saturday,1488653013,1488653673
823,080750_1..S02X021,1,Saturday,1488653770,1488654430
823,081450_1..S02X021,1,Saturday,1488654118,1488654778
823,082250_1..S02X021,1,Saturday,1488654552,1488655212
823,083150_1..S02X021,1,Saturday,1488655080,1488655740
823,083850_1..S02X021,1,Saturday,1488655500,1488656160
823,084650_1..S02X021,1,Saturday,1488655980,1488656640
823,078600_2..S01X009,2,Saturday,1488653600,1488654020
823,079800_2..S01X009,2,Saturday,1488654378,1488654798
823,081000_2..S01X009,2,Saturday,1488654855,1488655275
823,082200_2..S01X009,2,Saturday,1488655614,1488656034
823,083400_2..S01X009,2,Saturday,1488656280,1488656700
823,084600_2..S01X009,2,Saturday,1488657000,1488657420
823,052400_3..S01X008,3,Saturday,1488635760,1488636180
823,081200_3..S01X008,3,Saturday,1488653101,1488653521
823,082400_3..S01X008,3,Saturday,1488653760,1488654180
823,083600_3..S01X008,3,Saturday,1488654480,1488654900
823,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿823,079050_1..S02X021,1,Saturday,1488652620,1488653280
823,079600_1..S02X021,1,Saturday,1488653013,1488653673
823,080750_1..S02X021,1,Saturday,1488653770,1488654430
823,081450_1..S02X021,1,Saturday,1488654103,1488654763
823,082250_1..S02X021,1,Saturday,1488654556,1488655216
823,083150_1..S02X021,1,Saturday,1488655080,1488655740
823,083850_1..S02X021,1,Saturday,1488655500,1488656160
823,084650_1..S02X021,1,Saturday,1488655980,1488656640
823,078600_2..S01X009,2,Saturday,1488653600,1488654020
823,079800_2..S01X009,2,Saturday,1488654378,1488654798
823,081000_2..S01X009,2,Saturday,1488654852,1488655272
823,082200_2..S01X009,2,Saturday,1488655610,1488656030
823,083400_2..S01X009,2,Saturday,1488656280,1488656700
823,084600_2..S01X009,2,Saturday,1488657000,1488657420
823,052400_3..S01X008,3,Saturday,1488635760,1488636180
823,081200_3..S01X008,3,Saturday,1488653107,1488653527
823,082400_3..S01X008,3,Saturday,1488653760,1488654180
823,083600_3..S01X008,3,Saturday,1488654480,1488654900
823,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿824,079050_1..S02X021,1,Saturday,1488652620,1488653280
824,079600_1..S02X021,1,Saturday,1488653013,1488653673
824,080750_1..S02X021,1,Saturday,1488653798,1488654458
824,081450_1..S02X021,1,Saturday,1488654118,1488654778
824,082250_1..S02X021,1,Saturday,1488654553,1488655213
824,083150_1..S02X021,1,Saturday,1488655080,1488655740
824,083850_1..S02X021,1,Saturday,1488655500,1488656160
824,084650_1..S02X021,1,Saturday,1488655980,1488656640
824,085550_1..S02X021,1,Saturday,1488656520,1488657180
824,078600_2..S01X009,2,Saturday,1488653576,1488653996
824,079800_2..S01X009,2,Saturday,1488654409,1488654829
824,081000_2..S01X009,2,Saturday,1488654865,1488655285
824,082200_2..S01X009,2,Saturday,1488655621,1488656041
824,083400_2..S01X009,2,Saturday,1488656280,1488656700
824,084600_2..S01X009,2,Saturday,1488657000,1488657420
824,085800_2..S01X009,2,Saturday,1488657720,1488658140
824,052400_3..S01X008,3,Saturday,1488635760,1488636180
824,081200_3..S01X008,3,Saturday,1488653061,1488653481
824,082400_3..S01X008,3,Saturday,1488653760,1488654180
824,083600_3..S01X008,3,Saturday,1488654480,1488654900
824,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿824,079050_1..S02X021,1,Saturday,1488652620,1488653280
824,079600_1..S02X021,1,Saturday,1488653013,1488653673
824,080750_1..S02X021,1,Saturday,1488653790,1488654450
824,081450_1..S02X021,1,Saturday,1488654104,1488654764
824,082250_1..S02X021,1,Saturday,1488654572,1488655232
824,083150_1..S02X021,1,Saturday,1488655080,1488655740
824,083850_1..S02X021,1,Saturday,1488655500,1488656160
824,084650_1..S02X021,1,Saturday,1488655980,1488656640
824,085550_1..S02X021,1,Saturday,1488656520,1488657180
824,078600_2..S01X009,2,Saturday,1488653576,1488653996
824,079800_2..S01X009,2,Saturday,1488654369,1488654789
824,081000_2..S01X009,2,Saturday,1488654871,1488655291
824,082200_2..S01X009,2,Saturday,1488655621,1488656041
824,083400_2..S01X009,2,Saturday,1488656280,1488656700
824,084600_2..S01X009,2,Saturday,1488657000,1488657420
824,085800_2..S01X009,2,Saturday,1488657720,1488658140
824,052400_3..S01X008,3,Saturday,1488635760,1488636180
824,081200_3..S01X008,3,Saturday,1488653061,1488653481
824,082400_3..S01X008,3,Saturday,1488653796,1488654216
824,083600_3..S01X008,3,Saturday,1488654480,1488654900
824,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿825,079050_1..S02X021,1,Saturday,1488652620,1488653280
825,080750_1..S02X021,1,Saturday,1488653790,1488654450
825,081450_1..S02X021,1,Saturday,1488654099,1488654759
825,082250_1..S02X021,1,Saturday,1488654572,1488655232
825,083150_1..S02X021,1,Saturday,1488655080,1488655740
825,083850_1..S02X021,1,Saturday,1488655500,1488656160
825,084650_1..S02X021,1,Saturday,1488655980,1488656640
825,085550_1..S02X021,1,Saturday,1488656520,1488657180
825,078600_2..S01X009,2,Saturday,1488653602,1488654022
825,079800_2..S01X009,2,Saturday,1488654368,1488654788
825,081000_2..S01X009,2,Saturday,1488654878,1488655298
825,082200_2..S01X009,2,Saturday,1488655640,1488656060
825,083400_2..S01X009,2,Saturday,1488656280,1488656700
825,084600_2..S01X009,2,Saturday,1488657000,1488657420
825,085800_2..S01X009,2,Saturday,1488657720,1488658140
825,082400_3..S01X008,3,Saturday,1488653796,1488654216
825,083600_3..S01X008,3,Saturday,1488654480,1488654900
825,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿825,079050_1..S02X021,1,Saturday,1488652620,1488653280
825,080750_1..S02X021,1,Saturday,1488653819,1488654479
825,081450_1..S02X021,1,Saturday,1488654111,1488654771
825,082250_1..S02X021,1,Saturday,1488654557,1488655217
825,083150_1..S02X021,1,Saturday,1488655080,1488655740
825,083850_1..S02X021,1,Saturday,1488655500,1488656160
825,084650_1..S02X021,1,Saturday,1488655980,1488656640
825,085550_1..S02X021,1,Saturday,1488656520,1488657180
825,078600_2..S01X009,2,Saturday,1488653602,1488654022
825,079800_2..S01X009,2,Saturday,1488654386,1488654806
825,081000_2..S01X009,2,Saturday,1488654878,1488655298
825,082200_2..S01X009,2,Saturday,1488655618,1488656038
825,083400_2..S01X009,2,Saturday,1488656280,1488656700
825,084600_2..S01X009,2,Saturday,1488657000,1488657420
825,085800_2..S01X009,2,Saturday,1488657720,1488658140
825,082400_3..S01X008,3,Saturday,1488653795,1488654215
825,083600_3..S01X008,3,Saturday,1488654480,1488654900
825,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿826,079050_1..S02X021,1,Saturday,1488652620,1488653280
826,080750_1..S02X021,1,Saturday,1488653819,1488654479
826,081450_1..S02X021,1,Saturday,1488654104,1488654764
826,082250_1..S02X021,1,Saturday,1488654575,1488655235
826,083150_1..S02X021,1,Saturday,1488655080,1488655740
826,083850_1..S02X021,1,Saturday,1488655500,1488656160
826,084650_1..S02X021,1,Saturday,1488655980,1488656640
826,085550_1..S02X021,1,Saturday,1488656520,1488657180
826,078600_2..S01X009,2,Saturday,1488653596,1488654016
826,079800_2..S01X009,2,Saturday,1488654386,1488654806
826,081000_2..S01X009,2,Saturday,1488654885,1488655305
826,082200_2..S01X009,2,Saturday,1488655618,1488656038
826,083400_2..S01X009,2,Saturday,1488656280,1488656700
826,084600_2..S01X009,2,Saturday,1488657000,1488657420
826,085800_2..S01X009,2,Saturday,1488657720,1488658140
826,082400_3..S01X008,3,Saturday,1488653799,1488654219
826,083600_3..S01X008,3,Saturday,1488654480,1488654900
826,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿826,079050_1..S02X021,1,Saturday,1488652620,1488653280
826,080750_1..S02X021,1,Saturday,1488653802,1488654462
826,081450_1..S02X021,1,Saturday,1488654100,1488654760
826,082250_1..S02X021,1,Saturday,1488654575,1488655235
826,083150_1..S02X021,1,Saturday,1488655080,1488655740
826,083850_1..S02X021,1,Saturday,1488655500,1488656160
826,084650_1..S02X021,1,Saturday,1488655980,1488656640
826,085550_1..S02X021,1,Saturday,1488656520,1488657180
826,078600_2..S01X009,2,Saturday,1488653596,1488654016
826,079800_2..S01X009,2,Saturday,1488654395,1488654815
826,081000_2..S01X009,2,Saturday,1488654895,1488655315
826,082200_2..S01X009,2,Saturday,1488655635,1488656055
826,083400_2..S01X009,2,Saturday,1488656280,1488656700
826,084600_2..S01X009,2,Saturday,1488657000,1488657420
826,085800_2..S01X009,2,Saturday,1488657720,1488658140
826,082400_3..S01X008,3,Saturday,1488653825,1488654245
826,083600_3..S01X008,3,Saturday,1488654480,1488654900
826,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿827,079050_1..S02X021,1,Saturday,1488652620,1488653280
827,080750_1..S02X021,1,Saturday,1488653799,1488654459
827,081450_1..S02X021,1,Saturday,1488654118,1488654778
827,082250_1..S02X021,1,Saturday,1488654554,1488655214
827,083150_1..S02X021,1,Saturday,1488655080,1488655740
827,083850_1..S02X021,1,Saturday,1488655500,1488656160
827,084650_1..S02X021,1,Saturday,1488655980,1488656640
827,085550_1..S02X021,1,Saturday,1488656520,1488657180
827,078600_2..S01X009,2,Saturday,1488653640,1488654060
827,079800_2..S01X009,2,Saturday,1488654395,1488654815
827,081000_2..S01X009,2,Saturday,1488654828,1488655248
827,082200_2..S01X009,2,Saturday,1488655641,1488656061
827,083400_2..S01X009,2,Saturday,1488656280,1488656700
827,084600_2..S01X009,2,Saturday,1488657000,1488657420
827,085800_2..S01X009,2,Saturday,1488657720,1488658140
827,082400_3..S01X008,3,Saturday,1488653825,1488654245
827,083600_3..S01X008,3,Saturday,1488654480,1488654900
827,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿827,079050_1..S02X021,1,Saturday,1488652620,1488653280
827,080750_1..S02X021,1,Saturday,1488653826,1488654486
827,081450_1..S02X021,1,Saturday,1488654118,1488654778
827,082250_1..S02X021,1,Saturday,1488654567,1488655227
827,083150_1..S02X021,1,Saturday,1488655080,1488655740
827,083850_1..S02X021,1,Saturday,1488655500,1488656160
827,084650_1..S02X021,1,Saturday,1488655980,1488656640
827,085550_1..S02X021,1,Saturday,1488656520,1488657180
827,078600_2..S01X009,2,Saturday,1488653640,1488654060
827,079800_2..S01X009,2,Saturday,1488654423,1488654843
827,081000_2..S01X009,2,Saturday,1488654828,1488655248
827,082200_2..S01X009,2,Saturday,1488655655,1488656075
827,083400_2..S01X009,2,Saturday,1488656280,1488656700
827,084600_2..S01X009,2,Saturday,1488657000,1488657420
827,085800_2..S01X009,2,Saturday,1488657720,1488658140
827,082400_3..S01X008,3,Saturday,1488653825,1488654245
827,083600_3..S01X008,3,Saturday,1488654480,1488654900
827,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿828,079050_1..S02X021,1,Saturday,1488652620,1488653280
828,080750_1..S02X021,1,Saturday,1488653826,1488654486
828,081450_1..S02X021,1,Saturday,1488654105,1488654765
828,082250_1..S02X021,1,Saturday,1488654567,1488655227
828,083150_1..S02X021,1,Saturday,1488655080,1488655740
828,083850_1..S02X021,1,Saturday,1488655500,1488656160
828,084650_1..S02X021,1,Saturday,1488655980,1488656640
828,085550_1..S02X021,1,Saturday,1488656520,1488657180
828,078600_2..S01X009,2,Saturday,1488653626,1488654046
828,079800_2..S01X009,2,Saturday,1488654411,1488654831
828,081000_2..S01X009,2,Saturday,1488654828,1488655248
828,082200_2..S01X009,2,Saturday,1488655621,1488656041
828,083400_2..S01X009,2,Saturday,1488656280,1488656700
828,084600_2..S01X009,2,Saturday,1488657000,1488657420
828,085800_2..S01X009,2,Saturday,1488657720,1488658140
828,082400_3..S01X008,3,Saturday,1488653810,1488654230
828,083600_3..S01X008,3,Saturday,1488654480,1488654900
828,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿828,079050_1..S02X021,1,Saturday,1488652620,1488653280
828,080750_1..S02X021,1,Saturday,1488653807,1488654467
828,081450_1..S02X021,1,Saturday,1488654100,1488654760
828,082250_1..S02X021,1,Saturday,1488654567,1488655227
828,083150_1..S02X021,1,Saturday,1488655080,1488655740
828,083850_1..S02X021,1,Saturday,1488655500,1488656160
828,084650_1..S02X021,1,Saturday,1488655980,1488656640
828,085550_1..S02X021,1,Saturday,1488656520,1488657180
828,078600_2..S01X009,2,Saturday,1488653626,1488654046
828,079800_2..S01X009,2,Saturday,1488654424,1488654844
828,081000_2..S01X009,2,Saturday,1488654831,1488655251
828,082200_2..S01X009,2,Saturday,1488655621,1488656041
828,083400_2..S01X009,2,Saturday,1488656280,1488656700
828,084600_2..S01X009,2,Saturday,1488657000,1488657420
828,085800_2..S01X009,2,Saturday,1488657720,1488658140
828,082400_3..S01X008,3,Saturday,1488653810,1488654230
828,083600_3..S01X008,3,Saturday,1488654480,1488654900
828,084800_3..S01X008,3,Saturday,1488655200,1488655620
﻿829,079050_1..S02X021,1,Saturday,1488652620,1488653280
829,080750_1..S02X021,1,Saturday,1488653807,1488654467
829,081450_1..S02X021,1,Saturday,1488654112,1488654772
829,082250_1..S02X021,1,Saturday,1488654567,1488655227
829,083150_1..S02X021,1,Saturday,1488655080,1488655740
829,083850_1..S02X021,1,Saturday,1488655500,1488656160
829,084650_1..S02X021,1,Saturday,1488655980,1488656640
829,085550_1..S02X021,1,Saturday,1488656520,1488657180
829,086250_1..S02X021,1,Saturday,1488656940,1488657600
829,078600_2..S01X009,2,Saturday,1488653642,1488654062
829,079800_2..S01X009,2,Saturday,1488654394,1488654814
829,081000_2..S01X009,2,Saturday,1488654831,1488655251
829,082200_2..S01X009,2,Saturday,1488655639,1488656059
829,083400_2..S01X009,2,Saturday,1488656280,1488656700
829,084600_2..S01X009,2,Saturday,1488657000,1488657420
829,085800_2..S01X009,2,Saturday,1488657720,1488658140
