-172.124923706,-1717.36010742,112.433578491,-62.8367424011,153.165863037,-1.4900175333,
-173.312255859,-1551.62487793,158.049819946,-64.451751709,146.479354858,0.934196591377,
-164.926223755,-1292.92358398,182.449813843,-65.3801269531,142.796798706,3.08467912674,
-134.104385376,-975.024108887,160.170883179,-65.6887588501,142.342208862,3.92346262932,
-97.7124328613,-650.967468262,130.258499146,-65.5937271118,144.021224976,4.36377239227,
-55.0123825073,-252.320709229,92.6865081787,-64.5568771362,149.361907959,4.35288476944,
-0.69974064827,115.994644165,44.5019264221,-63.1412658691,156.615966797,3.60471773148,
60.2015113831,437.939178467,16.1895427704,-61.6140594482,165.561538696,2.99750494957,
112.272590637,744.788330078,-13.6470994949,-59.7053985596,175.469619751,1.94350016117,
150.874191284,996.644287109,-45.7148933411,-57.6250801086,186.48916626,0.436635643244,
183.139312744,1190.43457031,-70.1105804443,-55.4672317505,197.824447632,-1.23413896561,
198.290496826,1345.20068359,-72.4298171997,-53.6106567383,209.23008728,-2.57913470268,
199.351623535,1449.28063965,-70.3053970337,-52.2088699341,220.032226562,-4.07900762558,
185.417526245,1477.80566406,-69.2340164185,-50.6490898132,229.882537842,-5.60705137253,
165.591430664,1422.1184082,-62.2005500793,-49.6477203369,237.562255859,-6.98716497421,
141.11882019,1310.17614746,-75.1361923218,-49.0516471863,244.154907227,-8.6297416687,
119.869102478,1108.77124023,-79.3671035767,-48.5036430359,248.479736328,-9.62526321411,
92.3811721802,892.334838867,-80.5413208008,-48.1971359253,250.761184692,-10.4037322998,
67.1177520752,646.715759277,-82.3320083618,-47.9115638733,250.829696655,-11.0218458176,
46.3097610474,382.684661865,-104.782920837,-47.4997825623,248.678375244,-12.1499605179,
38.0623321533,57.9885826111,-131.801605225,-47.5330619812,243.439208984,-13.2929115295,
39.2031593323,-245.750732422,-139.880523682,-47.7055549622,235.71282959,-14.2174510956,
43.2700080872,-570.48651123,-135.211624146,-48.1918830872,225.367919922,-14.6774749756,
27.5766067505,-876.635681152,-116.46849823,-49.096824646,213.233947754,-14.5946445465,
7.33656358719,-1171.99975586,-95.8378295898,-50.3618621826,199.968826294,-14.1593341827,
-33.7569084167,-1436.64831543,-64.0780563354,-52.1165657043,185.794540405,-13.2077674866,
-100.122909546,-1632.03808594,-6.45872783661,-54.2200775146,171.735733032,-11.2985591888,
-167.534255981,-1748.08642578,50.8541526794,-56.7395133972,158.646179199,-9.10563182831,
-223.323364258,-1768.15722656,117.473373413,-59.3329734802,147.25100708,-6.34516096115,
-263.860656738,-1683.40966797,172.267120361,-61.8392982483,138.255508423,-3.54176282883,
-275.033569336,-1505.17431641,199.120010376,-64.084197998,132.041061401,-1.2788631916,
-263.822937012,-1252.6652832,195.047134399,-65.8440856934,128.551681519,0.246823877096,
-224.993942261,-940.280029297,167.03717041,-66.8886260986,128.037567139,1.0245923996,
-173.5625,-647.890686035,127.615226746,-67.1400909424,128.968505859,1.22260165215,
-120.373748779,-286.267272949,87.8526687622,-66.9089126587,133.487014771,1.15087175369,
-53.5543365479,57.1956710815,42.5909461975,-65.8399353027,139.742553711,0.548629641533,
178.171783447,1020.66339111,-111.286735535,-59.3718223572,172.161987305,-5.33805799484,
186.034912109,1054.60546875,-121.807418823,-57.788269043,179.997329712,-6.8547167778,
193.756713867,1157.92211914,-140.479995728,-55.8723297119,188.724884033,-8.91509532928,
208.113357544,1208.12084961,-138.549224854,-54.2313270569,198.129241943,-10.4751491547,
206.451019287,1278.34863281,-159.816925049,-52.3736038208,207.187896729,-13.0222396851,
196.486877441,1309.78613281,-167.565673828,-51.0770263672,215.602890015,-15.5155754089,
183.92868042,1252.89672852,-149.97718811,-49.7928619385,222.62159729,-17.0238037109,
168.756149292,1149.57421875,-114.752426147,-49.0823020935,227.940979004,-17.7956562042,
