-179.127563477,-256.115875244,-341.932189941,-28.7556800842,133.459335327,82.0757598877,
-148.939285278,-235.239089966,-307.105010986,-30.0043354034,131.407989502,80.5513763428,
-166.731521606,-258.793121338,-322.253814697,-31.1163578033,129.079238892,79.0245819092,
-142.891662598,-257.903167725,-298.160827637,-31.8871173859,126.69468689,77.6381835938,
-121.896720886,-249.97718811,-277.148834229,-32.4507293701,124.48979187,76.2992553711,
-103.425209045,-240.811508179,-260.934448242,-32.9843139648,122.570487976,74.9494094849,
-85.2722549438,-219.647338867,-237.294677734,-33.4589881897,120.775428772,73.9369049072,
-71.8971405029,-191.635238647,-209.557174683,-33.8900032043,119.164268494,73.2402954102,
-62.4087371826,-163.331451416,-190.164886475,-34.1837005615,117.733520508,72.5770797729,
-48.8677139282,-142.033218384,-174.56300354,-34.375793457,116.479934692,71.998336792,
-35.2718696594,-118.800315857,-156.820648193,-34.5104141235,115.542098999,71.5274734497,
-21.8065795898,-98.1975326538,-135.202316284,-34.4984512329,114.767372131,71.204788208,
-9.09298229218,-82.8844985962,-115.383293152,-34.4444198608,114.117996216,70.9190292358,
1.21774327755,-67.9254989624,-97.3825759888,-34.4042358398,113.670890808,70.7021789551,
8.02957725525,-53.7261047363,-82.6055526733,-34.3519058228,113.366958618,70.5112915039,
13.9942026138,-41.3698196411,-70.4669189453,-34.2994270325,113.09236145,70.3389663696,
18.1598854065,-29.3495254517,-58.8344764709,-34.2347297668,112.882995605,70.2306213379,
19.2271137238,-17.5126590729,-48.794128418,-34.1978225708,112.749504089,70.1667556763,
19.0233345032,-7.04039573669,-40.7423019409,-34.1380119324,112.681045532,70.1238632202,
13.9272899628,2.29731345177,-33.114074707,-34.1319618225,112.674118042,70.1174926758,
10.1872367859,9.83673191071,-27.6849098206,-34.1292572021,112.686836243,70.1142654419,
20.9383831024,16.9274864197,-28.8078727722,-34.0972328186,112.915039062,69.9833297729,
32.8941421509,24.4785804749,-27.1456756592,-34.0357971191,113.272338867,69.916557312,
36.5169372559,34.7821998596,-23.235704422,-33.9607810974,113.466148376,69.851776123,
52.5696983337,53.4265441895,-19.3673839569,-33.898021698,114.38028717,69.8739776611,
67.396232605,78.4768753052,-15.8202161789,-33.8776397705,115.769165039,69.9325180054,
75.7757492065,111.348777771,-13.4720182419,-33.8637123108,117.678863525,69.9906692505,
77.580291748,151.108291626,-1.49785041809,-33.816493988,119.854095459,70.3632278442,
75.0254516602,190.970230103,6.12632799149,-33.9205284119,122.329696655,70.7056655884,
68.325958252,233.394973755,26.2025375366,-33.8246994019,124.913253784,71.4512710571,
64.1228408813,279.355041504,42.9232254028,-33.9151344299,127.814254761,72.2357330322,
61.283618927,333.378204346,49.1487770081,-33.8599510193,131.489044189,72.8206863403,
55.1314659119,383.26171875,64.1714477539,-33.7871017456,135.167037964,73.6970443726,
50.5868682861,422.613647461,84.5959396362,-33.6233863831,139.085220337,74.8989334106,
43.6521568298,469.384857178,108.855430603,-33.4389610291,143.253341675,76.3319396973,
34.5510292053,516.137939453,123.530357361,-33.4492759705,147.855010986,77.6823883057,
