-8.70990943909,21.7825584412,-11.5225038528,-78.4642562866,220.088424683,88.6395568848,
-9.52904319763,11.5096206665,-7.17699289322,-78.8748931885,220.112884521,88.4619674683,
-9.6894569397,12.2109212875,-7.07739973068,-79.0214538574,220.122085571,88.3877105713,
-9.693775177,11.3028516769,-7.05400276184,-79.1761779785,220.19468689,88.3057250977,
-14.0215950012,5.44041538239,-15.4426469803,-79.7404556274,220.587310791,87.7064437866,
-21.6844978333,28.4768600464,-21.3754386902,-79.9696350098,220.684555054,87.4334106445,
-14.6382408142,10.4259805679,-14.72219944,-80.381362915,220.859313965,86.862953186,
-11.1925573349,2.02691817284,-12.1894550323,-80.5133743286,220.925521851,86.6996917725,
-7.90198373795,-4.31207132339,-7.054874897,-80.7998657227,220.804580688,86.4844589233,
-9.13679981232,35.0764770508,-32.6479034424,-80.9417800903,221.750457764,84.9431228638,
-11.1450443268,80.5832595825,-67.4584197998,-81.1627502441,224.088592529,83.2334976196,
-8.36848258972,128.640686035,-88.1324081421,-81.3031997681,227.041885376,81.4064559937,
-7.5395154953,242.222854614,-110.414123535,-81.6276092529,234.22303772,77.8271026611,
-5.48856115341,340.515136719,-137.994949341,-81.7285079956,242.1953125,73.809173584,
-5.86438274384,400.372039795,-175.535415649,-82.5162277222,251.767852783,68.4948043823,
-9.71734619141,414.461669922,-189.417007446,-83.2210998535,271.310211182,58.519329071,
-7.00977230072,406.235412598,-182.06237793,-83.1913528442,274.059692383,56.8822250366,
-14.2367286682,365.369110107,-181.962127686,-83.3230209351,279.958953857,53.3910827637,
-16.1981506348,360.160308838,-174.627731323,-83.481262207,282.142364502,51.8140640259,
-25.7434825897,309.110076904,-148.056777954,-83.5780563354,285.891815186,49.5047988892,
-26.6787281036,289.804168701,-141.848754883,-83.5403518677,287.585693359,48.3415336609,
6.24481248856,252.200088501,-90.1842575073,-83.5206451416,299.920227051,40.8012161255,
3.52090930939,273.361297607,-22.1345748901,-82.7117385864,316.033691406,37.5894012451,
0.225621342659,250.206283569,-20.8148460388,-81.5982437134,320.943817139,35.7881851196,
0.177638456225,251.804290771,-23.8374519348,-81.4195480347,322.387054443,35.2424812317,
-0.854070544243,227.735168457,-24.230178833,-81.2542877197,323.500213623,34.8644256592,
1.40925562382,136.353225708,-9.75116157532,-80.8503799438,325.825866699,34.7196311951,
-0.319788902998,71.6970367432,-12.7026500702,-79.5196228027,325.260070801,33.3829154968,
0.43513199687,74.1107940674,-9.9693403244,-78.7357788086,322.62512207,32.3100357056,
18.1419219971,-40.4242286682,-16.380191803,-77.885848999,318.426574707,31.6221847534,
38.5895805359,-189.930282593,-16.4074268341,-77.3755493164,313.790405273,31.7101898193,
47.4141693115,-319.430297852,-4.94549894333,-76.8791275024,307.542633057,32.0194854736,
49.2385902405,-455.755004883,-21.1210441589,-76.491065979,300.766906738,31.8615322113,
53.4349517822,-583.276428223,-38.6242599487,-76.2605514526,292.754425049,31.4021434784,
43.5478820801,-708.090942383,-61.849647522,-76.0009765625,283.299926758,30.4966926575,
54.1760864258,-882.80871582,-75.6743850708,-75.9496459961,272.789886475,30.0496520996,
39.7436981201,-1005.40429688,-76.7691574097,-76.0539550781,262.039001465,29.770860672,
-20.617565155,-356.300750732,-45.3484802246,-66.2935714722,314.635040283,28.6265964508,
-24.8449039459,-342.789093018,-47.7928199768,-66.3003692627,312.100250244,28.3617038727,
-23.7653369904,-350.597351074,-51.5432434082,-66.4175491333,309.10760498,28.04322052,
-27.0975513458,-352.784729004,-46.3956298828,-66.5766220093,305.909851074,27.8999767303,
-26.1566505432,-311.496826172,-29.5193061829,-66.5997238159,303.381256104,27.9818229675,
-21.9171333313,-264.782775879,-16.7074642181,-66.699180603,301.747406006,28.1827716827,
-22.6231498718,-202.559448242,-2.33904838562,-66.7096786499,300.523254395,28.4133892059,
-23.2051258087,-153.651382446,10.3765888214,-66.8347702026,299.475921631,28.7027301788,
-21.3500709534,-120.370285034,16.6372356415,-66.9183578491,298.703704834,28.9866504669,
-18.3150901794,-89.0033950806,18.1757888794,-66.9813079834,298.219085693,29.1692714691,
-13.7792749405,-65.0301055908,17.6673259735,-67.032661438,297.883605957,29.3119297028,
-13.9116601944,-42.9390945435,17.8502197266,-67.1455307007,297.677215576,29.4731273651,
-12.119187355,-20.8072566986,17.9608955383,-67.2411880493,297.638305664,29.6028270721,
-15.8876543045,6.45085430145,24.9642028809,-67.4029998779,297.761199951,29.9223632812,
-15.0535669327,13.8978948593,24.7343273163,-67.4789199829,297.938964844,30.1468524933,
-9.93190288544,15.0871086121,23.2720413208,-67.5947799683,298.213867188,30.4093875885,
-8.50944805145,17.3083610535,21.2392978668,-67.6964645386,298.48147583,30.6130218506,
-9.91217803955,25.9664974213,20.1492996216,-67.7782440186,298.852416992,30.7910385132,
-6.07600355148,29.2363853455,12.2789487839,-67.834815979,299.121856689,30.7057914734,
-8.8346529007,41.1028518677,5.68755912781,-67.8815536499,299.477233887,30.5067119598,
-5.89344358444,41.737323761,1.08484458923,-67.9114456177,299.756896973,30.3478908539,
-3.63613414764,42.4006538391,-2.67297887802,-67.9765548706,300.103485107,30.1773338318,
-1.75950562954,36.8474693298,-4.85869646072,-68.012512207,300.360961914,30.0548419952,
-1.19785857201,33.5497741699,-7.21471118927,-68.0416030884,300.632354736,29.8960952759,
-0.626850187778,31.5032863617,-8.84792423248,-68.0741119385,300.885284424,29.7171459198,
0.99999332428,27.8223285675,-8.7416601181,-68.0922393799,301.065551758,29.5751266479,
2.45513772964,25.3113689423,-9.32768249512,-68.0761947632,301.259521484,29.4025287628,
2.6226439476,22.0972518921,-8.57626819611,-68.0699310303,301.415435791,29.2600440979,
2.57117795944,18.8558979034,-9.10484027863,-68.0706558228,301.581115723,29.0869693756,
7.46774578094,4.80163383484,-11.3662805557,-68.0680923462,301.689880371,28.9402885437,
12.0665769577,-7.33973455429,-11.9146356583,-68.0643615723,301.710540771,28.8354740143,
11.1704940796,-10.5876588821,-11.2806835175,-68.0240936279,301.508209229,28.6643314362,
15.8710374832,-33.1105079651,-17.1172733307,-67.9053955078,300.696105957,28.3074588776,
25.3554553986,-93.0284729004,-26.0703315735,-67.5914077759,298.96661377,27.9934062958,
46.0439376831,-190.737625122,-29.455034256,-67.0403442383,295.528381348,27.9081172943,
72.9766693115,-329.709716797,-40.6458625793,-66.3420333862,289.492614746,27.5449733734,
109.210273743,-520.170715332,-33.749370575,-65.8122253418,281.269989014,27.8919849396,
120.857505798,-635.361694336,-33.5539474487,-65.2405929565,271.99017334,27.6745681763,
128.179580688,-799.586242676,-28.2170009613,-64.5427856445,260.234832764,27.7527122498,
108.900245667,-943.302856445,-25.7259693146,-64.0116500854,249.121459961,27.9802780151,
83.6932296753,-1084.87243652,-13.0935535431,-63.9959869385,237.932418823,28.5684070587,
50.3125152588,-1215.10583496,10.6466550827,-64.1928100586,227.054855347,29.6425247192,
17.3836402893,-1315.06030273,33.6380577087,-64.5293807983,216.524612427,30.7870750427,
-2.72267007828,-1404.58007812,66.7253494263,-64.9244537354,205.69593811,32.3326759338,
-22.8040409088,-1447.34643555,109.004646301,-65.4919128418,195.117111206,34.3596038818,
-37.8791427612,-1462.51806641,147.350738525,-66.1322250366,185.061126709,36.5314331055,
-48.3642044067,-1439.96777344,195.923934937,-66.9391021729,176.194671631,39.2400093079,
-64.492225647,-1358.36193848,220.679351807,-67.7646865845,168.64781189,41.5987243652,
-80.5574569702,-1231.49462891,231.759918213,-68.5522003174,162.507034302,43.7818603516,
