-16.4652996063,200.396575928,142.803771973,-80.3176803589,376.96194458,52.7822036743,
3.51154732704,160.870986938,146.075759888,-80.2778244019,376.975585938,53.3338546753,
13.0412559509,127.357620239,135.339431763,-80.2509078979,376.984802246,53.7064704895,
21.111000061,113.115882874,118.221221924,-80.1546096802,377.370391846,53.8384666443,
21.205078125,91.3771362305,96.6638336182,-80.0300521851,377.486968994,53.8731307983,
31.9926528931,58.2214393616,46.4155273438,-79.7473220825,377.492706299,53.5853691101,
90.5501327515,74.4909667969,-34.0213088989,-79.5357513428,379.18850708,52.3460388184,
193.855255127,90.6621780396,-55.7636070251,-79.2276153564,380.498840332,51.5036048889,
-254.994354248,179.774047852,-248.057495117,-80.0007247925,385.532592773,46.7623710632,
-270.778625488,348.228240967,-471.10836792,-78.9845123291,389.048309326,39.9751663208,
-292.037567139,213.370437622,-503.42767334,-78.3112487793,388.72265625,35.0316123962,
-299.703948975,133.760360718,-548.031860352,-77.393119812,388.801849365,29.2231750488,
-289.686523438,105.739326477,-591.462280273,-76.3460083008,388.681945801,23.4581947327,
-372.926849365,118.402603149,-640.673034668,-77.2165298462,388.802124023,16.9424133301,
-514.062194824,-208.556243896,-483.218414307,-81.3717651367,382.725006104,14.0848798752,
-958.976318359,-621.617675781,-603.090637207,-84.3583145142,376.868408203,12.4281768799,
-844.034240723,-798.384094238,-618.505126953,-85.2419586182,370.855895996,10.4861536026,
-739.317565918,-1846.57666016,-1126.44665527,-86.0586547852,365.507141113,7.92843484879,
-312.663818359,-692.977905273,-542.442077637,-85.9618453979,359.741119385,6.00543451309,
-197.918441772,-779.232666016,-485.37878418,-85.3657150269,354.152496338,4.79698944092,
201.926834106,-999.618164062,-128.409118652,-82.1612930298,347.214111328,26.5977153778,
418.852752686,-826.946838379,-293.93850708,-79.5090789795,341.401702881,36.9859085083,
511.283782959,-714.750061035,-268.749176025,-78.2007827759,336.001281738,42.5978546143,
444.086547852,-677.642211914,-203.160324097,-76.7849655151,330.301300049,46.0141601562,
316.197052002,-641.571044922,-144.179504395,-75.9772720337,324.759887695,48.5911827087,
201.219100952,-664.687988281,-59.7169303894,-75.5693664551,320.126403809,50.5229454041,
